value,price,exponential moving average
4820,23253.7,21554.131719999175
4821,23601.8,21571.12481775852
4822,23301.4,21585.4839479016
4823,23221.5,21599.060844599513
4824,23245.1,21612.72092057794
4825,23228.8,21626.13236522045
4826,22689.0,21634.952843517374
4827,22774.4,21644.40883651723
4828,22875.4,21654.62453081999
4829,22935.3,21665.252543012353
4830,22786.8,21674.559990788184
4831,22926.7,21684.951194184134
4832,22871.9,21694.80139174277
4833,23002.3,21705.652002599676
4834,22865.3,21715.275637432875
4835,22605.4,21722.662561603556
4836,22793.0,21731.545029971992
4837,22701.4,21739.593618934883
4838,22552.5,21746.339729981068
4839,22633.7,21753.70371562438
4840,23026.8,21764.268830017536
4841,22853.8,21773.310582465525
4842,22923.5,21782.855722860004
4843,23193.0,21794.558164993945
4844,23113.8,21805.506230014744
4845,23195.7,21817.043107773956
4846,23011.2,21826.953123477077
4847,23144.5,21837.887122452372
4848,23261.3,21849.69967745277
4849,23100.1,21860.076443614988
4850,22977.8,21869.35215777586
4851,22903.5,21877.934297545355
4852,22963.4,21886.94231167361
4853,23136.8,21897.314574647276
4854,23156.5,21907.764246226965
4855,23109.2,21917.734667420104
4856,23294.2,21929.157616238193
4857,23440.1,21941.696557182273
4858,23427.1,21954.023556707732
4859,23600.8,21967.689751257876
4860,23577.8,21981.051662035818
4861,23447.9,21993.224677288632
4862,23655.8,22007.0219828713
4863,23286.7,22017.641717453283
4864,23100.8,22026.63058286861
4865,23009.4,22034.786345666384
4866,23017.3,22042.93998595131
4867,22578.9,22047.387786897772
4868,22592.7,22051.913199454637
4869,22727.1,22057.51640941767
4870,22715.3,22062.975194401755
4871,22675.1,22068.055068307134
4872,22756.9,22073.771623756867
4873,22775.6,22079.595925634407
4874,22821.3,22085.75114616856
4875,22796.4,22091.648647030233
4876,22885.6,22098.2374549387
4877,22893.8,22104.83963373589
4878,22816.0,22110.741379514016
4879,22764.2,22116.164272630085
4880,22601.5,22120.1919550149
4881,22655.8,22124.63683505627
4882,22513.5,22127.863915263275
4883,22226.3,22128.680812232044
4884,22275.0,22129.895079350452
4885,22329.4,22131.55072184547
4886,22142.1,22131.638267722272
4887,22209.9,22132.287742678935
4888,22181.7,22132.697802905666
4889,22027.0,22131.82064271558
4890,22069.2,22131.30096933205
4891,22268.8,22132.442040125978
4892,22313.5,22133.94459580958
4893,22235.5,22134.787379246845
4894,22455.3,22137.44723502073
4895,22440.2,22139.959706099395
4896,22540.7,22143.28535169193
4897,22418.9,22145.572610184114
4898,22460.6,22148.186945369307
4899,22326.5,22149.666721756286
4900,22385.3,22151.622184646276
4901,22741.8,22156.51992585253
4902,22669.2,22160.774532276995
4903,22692.4,22165.186361884655
4904,22670.6,22169.380665935405
4905,22610.7,22173.043067047976
4906,22507.8,22175.821132881603
4907,22648.2,22179.7412894552
4908,22485.1,22182.275386638143
4909,22558.8,22185.40007222621
4910,22760.0,22190.168536357112
4911,22837.0,22195.536432320954
4912,22700.7,22199.728661098376
4913,22760.9,22204.385684657726
4914,22703.0,22208.523562793347
4915,22695.1,22212.561541525352
4916,22713.2,22216.71621752929
4917,22800.1,22221.55757671992
4918,22647.8,22225.094858240915
4919,22570.6,22227.962120828128
4920,22314.8,22228.68276712831
4921,22199.4,22228.439756612723
4922,21945.7,22226.093368591042
4923,21858.0,22223.038651839248
4924,21880.8,22220.1984970522
4925,21900.1,22217.54207798953
4926,21896.8,22214.880318006213
4927,21951.3,22212.69292947504
4928,22038.3,22211.24568524703
4929,21991.4,22209.421239726307
4930,22038.7,22208.004465952647
4931,21931.5,22205.70982308167
4932,21962.0,22203.687334923317
4933,21890.3,22201.086610152168
4934,21875.8,22198.387136209
4935,21884.3,22195.7806039583
4936,21940.0,22193.65794334454
4937,21852.0,22190.822607715127
4938,21814.8,22187.702088149028
4939,21879.5,22185.144394471445
4940,22160.7,22184.941536426042
4941,22020.3,22183.575216621677
4942,21647.4,22179.125629761747
4943,21300.0,22171.829981381983
4944,20985.7,22161.986579046865
4945,21064.0,22152.87465722905
4946,21058.0,22143.788560488563
4947,21130.2,22135.37703716501
4948,21116.1,22126.91830656613
4949,21137.2,22118.704876636122
4950,21070.4,22110.005251103874
4951,21053.7,22101.239232422515
4952,21057.1,22092.574176551792
4953,21108.9,22084.41090537709
4954,21063.5,22075.938615705913
4955,21078.9,22067.664436322462
4956,21022.9,22058.99419203763
4957,20942.1,22049.72536056844
4958,20941.8,22040.530959235923
4959,20737.6,22029.71825418002
4960,20925.4,22020.553787340355
4961,20910.8,22011.344212341683
4962,20896.5,22002.092393152125
4963,20907.9,21993.011958354182
4964,20974.9,21984.562896459127
4965,20935.5,21975.85698030594
4966,21102.2,21968.606714909212
4967,21241.0,21962.568484909967
4968,21194.4,21956.193642711547
4969,21153.0,21949.528135303153
4970,21173.3,21943.086408039228
4971,21065.1,21935.80021378164
4972,21100.7,21928.86992155109
4973,21234.2,21923.10502593656
4974,21246.3,21917.48838671717
4975,21335.0,21912.654458196695
4976,21344.1,21907.9361639378
4977,21284.6,21902.76324971425
4978,21277.9,21897.577662579693
4979,21193.2,21891.73220479895
4980,21360.3,21887.321979032986
4981,21449.5,21883.688601613627
4982,21446.3,21880.058820687373
4983,21516.4,21877.040905162998
4984,21518.7,21874.067121717664
4985,21612.6,21871.897270085152
4986,22544.9,21877.48235498071
4987,22763.8,21884.837688134397
4988,22769.4,21892.178454207973
4989,22671.5,21898.64585292824
4990,22864.0,21906.657090663273
4991,22941.1,21915.2416791225
4992,22778.9,21922.408968092437
4993,22763.9,21929.39229615806
4994,23276.7,21940.573272953432
4995,23126.7,21950.41664828162
4996,23062.3,21959.643896013724
4997,23230.6,21970.191249573774
4998,23115.5,21979.695886506775
4999,22916.9,21987.473514004647
5000,22962.4,21995.564190236975
5001,22974.4,22003.687308990196
5002,22974.4,22011.743015969532
5003,23106.0,22020.82398679136
5004,23029.2,22029.192252461144
5005,22841.8,22035.935885220806
5006,23121.7,22044.94637579989
5007,23739.4,22059.00823160238
5008,23762.5,22073.145092750907
5009,23990.6,22089.057581607747
5010,23799.4,22103.25129462345
5011,23790.4,22117.252528692967
5012,24022.0,22133.059561649872
5013,23923.5,22147.917988524146
5014,23955.5,22162.91866911731
5015,23836.2,22176.804821240818
5016,23876.7,22190.911835172432
5017,23845.0,22204.638707909588
5018,23776.4,22217.68237008461
5019,23905.8,22231.691645021667
5020,24004.9,22246.407067054683
5021,23979.6,22260.790410896556
5022,23936.3,22274.69505478953
5023,23938.0,22288.498415330694
5024,23919.4,22302.032868315502
5025,24061.8,22316.636744926993
5026,24002.0,22330.62316198154
5027,23717.2,22342.130023707836
5028,23513.9,22351.85425587624
5029,23694.0,22362.99239483162
5030,24024.7,22376.78249943883
5031,24003.0,22390.278080356347
5032,23840.6,22402.313946909406
5033,23773.3,22413.691424528417
5034,23923.3,22426.219296524032
5035,23889.9,22438.36602435371
5036,23931.5,22450.757177678577
5037,23817.1,22462.09612226216
5038,23938.0,22474.344287222637
5039,23771.1,22485.10574541996
5040,23914.5,22496.96793840403
5041,23909.1,22508.686876674536
5042,23832.1,22519.669558195907
5043,23800.7,22530.300516219177
5044,23734.9,22540.29719243313
5045,23791.8,22550.68310784862
5046,23811.3,22561.14465882083
5047,23869.8,22572.004869121072
5048,23885.3,22582.90358390015
5049,23904.1,22593.867869510937
5050,23804.3,22603.91294943201
5051,23956.3,22615.13607848237
5052,24372.8,22629.72250106758
5053,24490.6,22645.165467863702
5054,24344.0,22659.263679748652
5055,24522.8,22674.728711451986
5056,24572.6,22690.478680651555
5057,24489.3,22705.406658405485
5058,24505.5,22720.34519236063
5059,23915.0,22730.25934014187
5060,23951.8,22740.396607028662
5061,23851.8,22749.619871700623
5062,23690.6,22757.42883542095
5063,23629.9,22764.669260023267
5064,23734.0,22772.713498529298
5065,23716.5,22780.54575165354
5066,23784.0,22788.873172801643
5067,23732.5,22796.704100828185
5068,23791.9,22804.962987958243
5069,23699.9,22812.389851128715
5070,23764.6,22820.292010040514
5071,23704.9,22827.63315518541
5072,23588.5,22833.94740286022
5073,23743.2,22841.493067566775
5074,23816.2,22849.58192177784
5075,23788.4,22857.372943173876
5076,23801.0,22865.203873106042
5077,23700.0,22872.13164179396
5078,23711.1,22879.09403480812
5079,23764.2,22886.439312527553
5080,23758.9,22893.679650182927
5081,23728.3,22900.605960139914
5082,23742.2,22907.59014304332
5083,23832.8,22915.268233142546
5084,23791.0,22922.53571668493
5085,23582.0,22928.00844932655
5086,23369.1,22931.66896012052
5087,23290.1,22934.643491571802
5088,23365.9,22938.22238375793
5089,23407.8,22942.119293436288
5090,23412.0,22946.018718387026
5091,23366.3,22949.506529852693
5092,23380.5,22953.083239148524
5093,23318.4,22956.114913512436
5094,23216.8,22958.278275226025
5095,23313.4,22961.225343481412
5096,23280.5,22963.874925693184
5097,23301.8,22966.67928315631
5098,23026.5,22967.17572064049
5099,23216.2,22969.24231217045
5100,23129.1,22970.56893198646
5101,23233.1,22972.747613048814
5102,23426.5,22976.51319302351
5103,23315.1,22979.323042044063
5104,23193.1,22981.097124682703
5105,22954.5,22980.876401656293
5106,22944.5,22980.574522804374
5107,22944.9,22980.27846867322
5108,23113.8,22981.38653117386
5109,23011.5,22981.63643547947
5110,23152.9,22983.057709873832
5111,23257.6,22985.336069127992
5112,23179.5,22986.947388056393
5113,22987.6,22986.952803923148
5114,22908.0,22986.297593932086
5115,22845.3,22985.127489418126
5116,22852.1,22984.023526850342
5117,22844.1,22982.86233575615
5118,22866.6,22981.897503094275
5119,22875.5,22981.014536263618
5120,22800.0,22979.51234094193
5121,22703.7,22977.223441846978
5122,22844.4,22976.12117262003
5123,22872.0,22975.257096498703
5124,22726.5,22973.1927222539
5125,22789.9,22971.67162082441
5126,23014.5,22972.027043058235
5127,22962.9,22971.951299962315
5128,23367.2,22975.2313721618
5129,23175.5,22976.893352475814
5130,22973.0,22976.86104249676
5131,22935.6,22976.51862720633
5132,23016.9,22976.853742333245
5133,23079.0,22977.701429118864
5134,23091.6,22978.646645474724
5135,22975.1,22978.617212732195
5136,22783.4,22976.997152875498
5137,22789.4,22975.44033003006
5138,22763.8,22973.683978743502
5139,22852.9,22972.681622073433
5140,22818.4,22971.401276662036
5141,22904.9,22970.849398847415
5142,23028.6,22971.328656948266
5143,22979.5,22971.3964689238
5144,23284.5,22973.994838476297
5145,23374.0,22977.31438338521
5146,23397.7,22980.803060701517
5147,23390.9,22984.20635480358
5148,23255.3,22986.456094597743
5149,23330.1,22989.307911240085
5150,23291.9,22991.81904890614
5151,23346.0,22994.75830991107
5152,23426.2,22998.338738874467
5153,23437.8,23001.985720294597
5154,23477.0,23005.927747512073
5155,23449.1,23009.605525541017
5156,23308.5,23012.085977611216
5157,23262.2,23014.161612651787
5158,22920.1,23013.38101835592
5159,22801.5,23011.622669655873
5160,22990.0,23011.44322841392
5161,23129.0,23012.418803281853
5162,23124.6,23013.349767569973
5163,23083.7,23013.93358692624
5164,23074.1,23014.432893258803
5165,23111.1,23015.235109912257
5166,22928.3,23014.513656717965
5167,22935.0,23013.853792346865
5168,22791.2,23012.006043032787
5169,22858.1,23010.7288144599
5170,22852.2,23009.413222638657
5171,22872.3,23008.27535357112
5172,22884.1,23007.24485271161
5173,23015.5,23007.313360157987
5174,22911.0,23006.514079160825
5175,22914.3,23005.7488170931
5176,22578.9,23002.2065032583
5177,22624.8,22999.074499081886
5178,22530.6,22995.186743902785
5179,22439.1,22990.571916152556
5180,22498.3,22986.48667203511
5181,22482.9,22982.307529528593
5182,22607.1,22979.19377409682
5183,22608.9,22976.120796718424
5184,22619.7,22973.162947783
5185,22875.8,22972.35495651509
5186,23034.2,22972.868193390485
5187,23158.5,22974.408706308404
5188,23142.4,22975.80282492825
5189,23184.0,22977.53060231474
5190,23271.3,22979.968522627478
5191,23176.9,22981.602808746753
5192,23140.9,22982.924777138895
5193,23121.9,22984.07809849044
5194,23186.9,22985.761267797578
5195,23393.0,22989.140842338675
5196,23011.5,22989.326395514287
5197,23043.2,22989.773479368938
5198,23164.0,22991.21934261069
5199,22979.1,22991.11876715334
5200,23024.8,22991.39827945912
5201,22819.1,22989.968418218796
5202,22799.2,22988.385277818637
5203,22922.7,22987.840171778647
5204,22969.7,22987.68963093401
5205,23096.8,22988.595111175222
5206,23230.9,22990.605940128124
5207,23298.1,22993.15775805237
5208,23253.1,22995.314955080983
5209,23215.1,22997.13889736247
5210,23254.8,22999.2771637744
5211,23161.8,23000.62590100449
5212,23200.7,23002.286266971256
5213,23188.6,23003.832439029586
5214,23178.9,23005.28528185922
5215,23196.5,23006.872125993166
5216,23142.1,23007.99434901397
5217,23162.3,23009.27489383543
5218,23173.4,23010.636927911484
5219,23148.1,23011.777700293962
5220,23163.6,23013.03763639111
5221,23181.5,23014.435664304874
5222,23213.8,23016.09014011977
5223,23191.2,23017.543333977697
5224,23146.5,23018.613513778713
5225,23121.1,23019.46402403781
5226,23173.8,23020.744820518827
5227,23175.1,23022.025776365143
5228,23166.0,23023.220583200287
5229,23171.4,23024.45028790402
5230,23165.9,23025.624144435937
5231,22943.3,23024.940956515307
5232,22875.2,23023.69829297576
5233,22899.8,23022.670091374304
5234,22984.9,23022.35664663261
5235,22979.7,23022.00264956512
5236,22939.1,23021.31466077205
5237,22956.0,23020.7726303922
5238,22993.3,23020.544641758243
5239,23000.0,23020.374146805894
5240,22912.8,23019.48141529713
5241,22966.0,23019.03758612454
5242,22985.1,23018.75594640567
5243,23026.1,23018.816892908526
5244,23103.1,23019.516337780657
5245,23142.2,23020.534459458828
5246,23108.6,23021.265293820168
5247,23012.1,23021.18923329054
5248,23080.0,23021.677289445808
5249,23235.1,23023.448432271984
5250,23207.5,23024.97583117429
5251,23154.9,23026.054040044215
5252,23254.0,23027.94570776169
5253,23301.0,23030.21171848566
5254,23235.0,23031.91120629906
5255,23167.8,23033.038914130604
5256,23251.7,23034.853528951095
5257,23211.9,23036.322794271004
5258,23290.1,23038.428829173317
5259,23294.5,23040.553901130388
5260,23330.0,23042.95594344466
5261,23416.5,23046.05589412147
5262,23715.9,23051.614766369425
5263,23796.8,23057.798876192086
5264,24120.4,23066.617142779705
5265,24089.4,23075.104967320953
5266,24057.6,23083.258453069328
5267,24160.0,23092.194067566677
5268,24117.4,23100.70200061592
5269,24148.1,23109.39410019587
5270,24139.3,23117.941037123703
5271,23986.9,23125.15231482392
5272,23934.8,23131.871382750694
5273,23957.7,23138.724732271436
5274,23908.0,23145.108759389514
5275,23918.7,23151.528603709932
5276,24050.1,23158.985627745533
5277,23840.0,23164.637199299515
5278,23804.7,23169.94892378666
5279,23804.4,23175.214077946104
5280,23782.9,23180.25711464365
5281,23725.2,23184.77946223997
5282,23793.6,23189.83191483549
5283,23819.0,23195.053226745567
5284,23869.8,23200.652785029837
5285,23862.2,23206.142803411334
5286,23842.3,23211.422116246093
5287,23866.2,23216.855957605047
5288,23770.6,23221.451343848992
5289,23465.1,23223.473324397964
5290,23340.1,23224.44118062703
5291,23257.8,23224.718017302326
5292,23239.6,23224.84151923343
5293,23063.5,23223.502585463855
5294,23083.0,23222.336588903992
5295,23061.7,23221.00350517865
5296,23061.8,23219.682314264304
5297,23044.0,23218.22436974759
5298,23045.1,23216.7876529862
5299,23048.3,23215.389415202084
5300,23122.3,23214.61688893485
5301,23177.5,23214.308864960287
5302,23159.6,23213.85484948344
5303,23140.2,23213.243605919262
5304,22761.4,23209.493866451056
5305,22870.8,23206.683128970137
5306,22899.7,23204.13555113636
5307,22850.2,23201.198326645605
5308,22935.0,23198.98921190166
5309,22893.9,23196.457351221976
5310,22923.7,23194.193804738807
5311,22951.2,23192.17725864139
5312,23088.0,23191.312717075903
5313,23071.5,23190.318420668635
5314,23054.4,23189.19046697014
5315,23108.3,23188.519176787817
5316,23968.7,23194.993706441033
5317,24012.2,23201.775501408327
5318,23997.2,23208.37653459166
5319,23983.6,23214.809924346086
5320,23949.6,23220.907767297573
5321,23904.3,23226.579072133278
5322,23587.0,23229.570117177816
5323,23626.3,23232.862481350618
5324,23883.2,23238.259473206628
5325,23948.7,23244.155245213213
5326,23833.8,23249.048562680324
5327,23940.9,23254.790068384224
5328,24041.5,23261.318781509668
5329,24428.3,23271.003272949423
5330,24257.0,23279.185818402126
5331,24313.7,23287.7709983324
5332,24511.2,23297.923936105577
5333,24546.8,23308.288052818396
5334,24533.9,23318.459106321978
5335,24429.5,23327.67936270105
5336,24516.0,23337.54094475332
5337,24427.2,23346.583758489807
5338,24471.8,23355.921652610225
5339,24547.3,23365.808609849973
5340,24851.6,23378.138828855368
5341,24712.3,23389.210705794325
5342,24550.7,23398.849621098936
5343,24336.6,23406.631781919692
5344,24328.5,23414.28214057596
5345,24336.0,23421.93125144255
5346,24141.4,23427.901946451326
5347,24213.7,23434.42309212393
5348,24190.7,23440.699249035762
5349,24170.0,23446.75153742551
5350,23879.2,23450.340321347292
5351,23917.2,23454.214675526982
5352,23950.3,23458.331566186513
5353,23893.2,23461.940432857165
5354,23995.5,23466.368313082417
5355,23997.7,23470.777704675096
5356,23920.4,23474.509010030488
5357,23936.4,23478.342130279198
5358,23942.9,23482.197382310078
5359,23949.2,23486.072922705844
5360,23905.2,23489.551155712437
5361,23967.4,23493.51670628744
5362,23740.0,23495.562210799577
5363,23663.2,23496.953395772198
5364,23768.1,23499.203575060397
5365,23815.7,23501.830101408446
5366,23800.1,23504.30537027643
5367,23966.7,23508.142670108162
5368,23977.2,23512.03526205747
5369,23992.6,23516.023351169028
